ID,Place,Year,Date,Group,SEX,AGE,Ringnumber,BodyMass,wint_cond
6051,NL,2008,94,malead,male,adult,1509595,215,14602
6050,NL,2008,94,malead,male,adult,1518354,215,14602
6049,NL,2008,94,malead,male,adult,1518352,206,14602
6048,NL,2008,94,malead,male,adult,1518352,206,14602
6047,NL,2008,94,malead,male,adult,1509597,205,14602
6046,NL,2008,94,malead,male,adult,1509598,204,14602
6001,NL,2008,88,male2y,male,2cy,1518342,185,14602
6054,NL,2008,94,malead,male,adult,1509602,216,14602
6073,NL,2008,97,female,female,2cy,1513062,110,14602
6082,NL,2008,97,malead,male,adult,1513065,185,14602
6081,NL,2008,97,malead,male,adult,1525190,185,14602
6080,NL,2008,97,male2y,male,2cy,1525188,184,14602
6079,NL,2008,97,malead,male,adult,1513064,181,14602
6078,NL,2008,97,malead,male,adult,1513061,180,14602
6077,NL,2008,97,malead,male,adult,1513060,177,14602
6076,NL,2008,97,malead,male,adult,1525192,176,14602
6062,NL,2008,95,malead,male,adult,1525165,194,14602
6074,NL,2008,97,male2y,male,2cy,1513057,160,14602
6043,NL,2008,94,malead,male,adult,1509603,200,14602
6072,NL,2008,97,female,female,adult,1525189,107,14602
6071,NL,2008,96,malead,male,adult,1509608,220,14602
6070,NL,2008,96,malead,male,adult,1509609,186,14602
6069,NL,2008,96,malead,male,adult,1509610,178,14602
6067,NL,2008,95,malead,male,adult,1509605,206,14602
6066,NL,2008,95,malead,male,adult,1518363,197,14602
6065,NL,2008,95,malead,male,adult,1518363,197,14602
6075,NL,2008,97,malead,male,adult,1506999,168,14602
6014,NL,2008,90,malead,male,adult,1509592,180,14602
6045,NL,2008,94,malead,male,adult,1518355,201,14602
6022,NL,2008,91,malead,male,adult,1501949,220,14602
6021,NL,2008,91,malead,male,adult,1501940,208,14602
6020,NL,2008,91,malead,male,adult,1525154,205,14602
6019,NL,2008,91,malead,male,adult,1525153,204,14602
6018,NL,2008,91,malead,male,adult,1501947,203,14602
6017,NL,2008,91,malead,male,adult,1525151,199,14602
6024,NL,2008,93,malead,male,adult,1525161,186,14602
6015,NL,2008,91,malead,male,adult,1525152,185,14602
6025,NL,2008,93,malead,male,adult,1525164,188,14602
6013,NL,2008,89,malead,male,adult,1522220,205,14602
6012,NL,2008,89,malead,male,adult,1509590,200,14602
6011,NL,2008,89,malead,male,adult,1509591,186,14602
6010,NL,2008,88,malead,male,adult,1518348,211,14602
6008,NL,2008,88,malead,male,adult,1518350,204,14602
6007,NL,2008,88,malead,male,adult,1518344,204,14602
6005,NL,2008,88,malead,male,adult,1518341,197,14602
6016,NL,2008,91,malead,male,adult,1501950,190,14602
6033,NL,2008,94,malead,male,adult,1518356,187,14602
6042,NL,2008,94,malead,male,adult,1518351,197,14602
6041,NL,2008,94,malead,male,adult,1518351,197,14602
6040,NL,2008,94,male2y,male,2cy,1509596,196,14602
6039,NL,2008,94,malead,male,adult,1509599,195,14602
6038,NL,2008,94,malead,male,adult,1509601,195,14602
6037,NL,2008,94,male2y,male,2cy,1518353,192,14602
6036,NL,2008,94,male2y,male,2cy,1518353,192,14602
6023,NL,2008,93,malead,male,adult,1525163,185,14602
6034,NL,2008,94,malead,male,adult,1518356,187,14602
6083,NL,2008,97,male2y,male,2cy,1525191,186,14602
6032,NL,2008,94,malead,male,adult,1518357,185,14602
6031,NL,2008,94,malead,male,adult,1518357,185,14602
6030,NL,2008,94,male2y,male,2cy,1509263,182,14602
6029,NL,2008,94,malead,male,adult,1509600,171,14602
6028,NL,2008,93,malead,male,adult,1525162,198,14602
6027,NL,2008,93,male2y,male,2cy,1525159,196,14602
6026,NL,2008,93,malead,male,adult,1525160,195,14602
6035,NL,2008,94,malead,male,adult,1509261,192,14602
11718,BEL,2008,124,malead,male,adult,GS 07031,260,14602
11719,BEL,2008,124,malead,male,adult,GS 07032,245,14602
11729,BEL,2008,124,malead,male,adult,GS 07044,241,14602
11720,BEL,2008,124,malead,male,adult,GS 07033,239,14602
11721,BEL,2008,124,malead,male,adult,GS 07035,237,14602
11722,BEL,2008,124,malead,male,adult,GS 07037,248,14602
11728,BEL,2008,124,malead,male,adult,GS 07043,222,14602
11727,BEL,2008,124,malead,male,adult,GS 07042,278,14602
11726,BEL,2008,124,malead,male,adult,GS 07041,225,14602
11725,BEL,2008,124,malead,male,adult,GS 07040,211,14602
11717,BEL,2008,124,malead,male,adult,GS 07030,248,14602
11724,BEL,2008,124,malead,male,adult,GS 07039,249,14602
11723,BEL,2008,124,malead,male,adult,GS 07038,235,14602
11709,BEL,2008,124,malead,male,adult,GS 07022,228,14602
11707,BEL,2008,124,malead,male,adult,GS 07020,229,14602
11706,BEL,2008,124,malead,male,adult,GS 07019,244,14602
11705,BEL,2008,124,malead,male,adult,GS 07017,233,14602
11704,BEL,2008,124,malead,male,adult,GS 07016,204,14602
11703,BEL,2008,124,malead,male,adult,GS 07015,249,14602
11754,BEL,2008,124,female,female,adult,HS 04282,108.3,14602
11711,BEL,2008,124,malead,male,adult,GS 07024,236,14602
11708,BEL,2008,124,malead,male,adult,GS 07021,203,14602
11716,BEL,2008,124,malead,male,adult,GS 07029,251,14602
11710,BEL,2008,124,malead,male,adult,GS 07023,215,14602
11712,BEL,2008,124,malead,male,adult,GS 07025,232,14602
11702,BEL,2008,124,malead,male,adult,GS 07014,212,14602
11713,BEL,2008,124,malead,male,adult,GS 07026,248,14602
11714,BEL,2008,124,male2y,male,2cy,GS 07027,194,14602
11715,BEL,2008,124,malead,male,adult,GS 07028,266,14602
11701,BEL,2008,124,malead,male,adult,GS 07013,260,14602
11730,BEL,2008,124,malead,male,adult,GS 07045,267,14602
11700,BEL,2008,124,malead,male,adult,GS 07011,242,14602
11752,BEL,2008,124,female,female,adult,HS 04280,111.3,14602
11751,BEL,2008,124,female,female,adult,HS 04279,110.5,14602
11753,BEL,2008,124,female,female,adult,HS 04281,121.9,14602
11755,BEL,2008,124,female,female,adult,HS 04283,114.3,14602
11756,BEL,2008,124,female,female,adult,HS 04284,132.6,14602
11757,BEL,2008,124,female,female,adult,HS 04285,116.3,14602
11749,BEL,2008,124,female,female,adult,HS 04277,128.5,14602
11765,BEL,2008,124,female,female,adult,HS 04293,110.1,14602
11748,BEL,2008,124,female,female,adult,HS 04276,106.5,14602
11642,BEL,2008,123,female,female,adult,HS 04246,130.8,14602
11764,BEL,2008,124,female,female,adult,HS 04292,118.5,14602
11758,BEL,2008,124,female,female,adult,HS 04286,104.3,14602
11759,BEL,2008,124,female,female,adult,HS 04287,126,14602
11763,BEL,2008,124,female,female,adult,HS 04291,107.1,14602
11760,BEL,2008,124,female,female,adult,HS 04288,126.1,14602
11762,BEL,2008,124,female,female,adult,HS 04290,120,14602
11766,BEL,2008,124,female,female,adult,HS 04294,130.4,14602
11740,BEL,2008,124,female,female,adult,HS 04268,115.7,14602
11732,BEL,2008,124,malead,male,adult,GS 07049,264,14602
11733,BEL,2008,124,malead,male,adult,GS 07050,209,14602
11734,BEL,2008,124,malead,male,adult,GS 07051,226,14602
11735,BEL,2008,124,malead,male,adult,GS 07052,258,14602
11736,BEL,2008,124,female,female,adult,HS 04264,101.2,14602
11737,BEL,2008,124,female,female,adult,HS 04265,109.1,14602
11750,BEL,2008,124,female,female,adult,HS 04278,108,14602
11739,BEL,2008,124,female,female,adult,HS 04267,104.3,14602
11731,BEL,2008,124,malead,male,adult,GS 07047,246,14602
11741,BEL,2008,124,female,female,adult,HS 04269,110.7,14602
11742,BEL,2008,124,female,female,adult,HS 04270,122.1,14602
11743,BEL,2008,124,female,female,adult,HS 04271,108.6,14602
11744,BEL,2008,124,female,female,adult,HS 04272,118.1,14602
11745,BEL,2008,124,female,female,adult,HS 04273,118.6,14602
11746,BEL,2008,124,female,female,adult,HS 04274,109.9,14602
11747,BEL,2008,124,female,female,adult,HS 04275,103.2,14602
11738,BEL,2008,124,female,female,adult,HS 04266,126.7,14602
11655,BEL,2008,123,female,female,adult,HS 04259,120.3,14602
11646,BEL,2008,123,female,female,adult,HS 04250,150.3,14602
11648,BEL,2008,123,female,female,adult,HS 04252,101.2,14602
11649,BEL,2008,123,female,female,adult,HS 04253,113.1,14602
11650,BEL,2008,123,female,female,adult,HS 04254,121.1,14602
11651,BEL,2008,123,female,female,adult,HS 04255,94.2,14602
11652,BEL,2008,123,female,female,adult,HS 04256,107.1,14602
11663,BEL,2008,124,male2y,male,2cy,GS 06697,190,14602
11654,BEL,2008,123,female,female,adult,HS 04258,120.1,14602
11641,BEL,2008,123,female,female,adult,HS 04245,112.9,14602
11656,BEL,2008,123,female,female,adult,HS 04260,115.2,14602
11657,BEL,2008,123,female,female,adult,HS 04261,131.1,14602
11658,BEL,2008,123,female,female,adult,HS 04262,104.9,14602
11659,BEL,2008,123,female,female,adult,HS 04263,136.2,14602
11661,BEL,2008,124,male2y,male,2cy,GS 06687,190,14602
11644,BEL,2008,123,female,female,adult,HS 04248,114.7,14602
11653,BEL,2008,123,female,female,adult,HS 04257,99.2,14602
11634,BEL,2008,123,female,female,adult,HS 04238,115.2,14602
11632,BEL,2008,123,female,female,adult,HS 04236,99.2,14602
11633,BEL,2008,123,female,female,2cy,HS 04237,122.9,14602
11631,BEL,2008,123,female,female,adult,HS 04235,119.2,14602
11630,BEL,2008,123,female,female,adult,HS 04234,126.6,14602
11884,BEL,2008,125,malead,male,adult,GS 07100,193,14602
11767,BEL,2008,124,female,female,adult,HS 04295,99.9,14602
11645,BEL,2008,123,female,female,adult,HS 04249,101.6,14602
11628,BEL,2008,123,female,female,adult,HS 04232,111.6,14602
11643,BEL,2008,123,female,female,adult,HS 04247,117.6,14602
11635,BEL,2008,123,female,female,adult,HS 04239,121.7,14602
11636,BEL,2008,123,female,female,adult,HS 04240,106.6,14602
11637,BEL,2008,123,female,female,adult,HS 04241,107.4,14602
11638,BEL,2008,123,female,female,adult,HS 04242,108.9,14602
11639,BEL,2008,123,female,female,adult,HS 04243,112.1,14602
11640,BEL,2008,123,female,female,adult,HS 04244,120,14602
11664,BEL,2008,124,male2y,male,2cy,GS 07008,179,14602
11629,BEL,2008,123,female,female,adult,HS 04233,105.3,14602
11692,BEL,2008,124,malead,male,adult,GS 06700,217,14602
11683,BEL,2008,124,malead,male,adult,GS 06685,212,14602
11684,BEL,2008,124,malead,male,adult,GS 06686,194,14602
11685,BEL,2008,124,malead,male,adult,GS 06688,224,14602
11686,BEL,2008,124,malead,male,adult,GS 06690,217,14602
11687,BEL,2008,124,malead,male,adult,GS 06693,239,14602
11688,BEL,2008,124,malead,male,adult,GS 06694,210,14602
11662,BEL,2008,124,male2y,male,2cy,GS 06695,218,14602
11690,BEL,2008,124,malead,male,adult,GS 06698,199,14602
11680,BEL,2008,124,malead,male,adult,GS 06682,241,14602
11693,BEL,2008,124,malead,male,adult,GS 07001,233,14602
11694,BEL,2008,124,malead,male,adult,GS 07002,227,14602
11695,BEL,2008,124,male2y,male,2cy,GS 07003,171,14602
11696,BEL,2008,124,malead,male,adult,GS 07005,221,14602
11697,BEL,2008,124,malead,male,adult,GS 07007,220,14602
11698,BEL,2008,124,male2y,male,2cy,GS 07009,198,14602
11689,BEL,2008,124,malead,male,adult,GS 06696,232,14602
11673,BEL,2008,124,malead,male,adult,GS 06699,196,14602
11665,BEL,2008,124,male2y,male,2cy,GS 07012,204,14602
11666,BEL,2008,124,male2y,male,2cy,GS 07046,194,14602
11667,BEL,2008,124,male2y,male,2cy,GS 07053,186,14602
11668,BEL,2008,124,female,female,2cy,HS 04304,128,14602
11669,BEL,2008,124,female,female,2cy,HS 04336,108.5,14602
11670,BEL,2008,124,malead,male,adult,GS 06689,233,14602
11682,BEL,2008,124,malead,male,adult,GS 06684,207,14602
11672,BEL,2008,124,malead,male,adult,GS 06692,200,14602
11681,BEL,2008,124,malead,male,adult,GS 06683,221,14602
11674,BEL,2008,124,malead,male,adult,GS 07004,201,14602
11675,BEL,2008,124,malead,male,adult,GS 07018,229,14602
11676,BEL,2008,124,malead,male,adult,GS 07034,218,14602
11677,BEL,2008,124,malead,male,adult,GS 07036,260,14602
11678,BEL,2008,124,malead,male,adult,GS 07048,255,14602
11679,BEL,2008,124,female,female,adult,5121075,119.5,14602
11699,BEL,2008,124,malead,male,adult,GS 07010,233,14602
11671,BEL,2008,124,malead,male,adult,GS 06691,201,14602
11864,BEL,2008,125,malead,male,adult,GS 07076,201,14602
11838,BEL,2008,125,male2y,male,2cy,GS 07091,198,14602
11857,BEL,2008,125,malead,male,adult,GS 07068,232,14602
11858,BEL,2008,125,malead,male,adult,GS 07069,241,14602
11859,BEL,2008,125,malead,male,adult,GS 07070,258,14602
11860,BEL,2008,125,male2y,male,2cy,GS 07072,178,14602
11861,BEL,2008,125,malead,male,adult,GS 07073,215,14602
11855,BEL,2008,125,malead,male,adult,GS 07060,230,14602
11863,BEL,2008,125,malead,male,adult,GS 07075,223,14602
11854,BEL,2008,125,malead,male,adult,GS 07058,213,14602
11865,BEL,2008,125,malead,male,adult,GS 07077,217,14602
11866,BEL,2008,125,malead,male,adult,GS 07079,219,14602
11867,BEL,2008,125,male2y,male,2cy,GS 07080,215,14602
11868,BEL,2008,125,malead,male,adult,GS 07082,223,14602
11869,BEL,2008,125,malead,male,adult,GS 07083,223,14602
11870,BEL,2008,125,malead,male,adult,GS 07084,254,14602
11862,BEL,2008,125,malead,male,adult,GS 07074,232,14602
11847,BEL,2008,125,malead,male,adult,GS 07063,193,14602
11882,BEL,2008,125,male2y,male,2cy,GS 07098,217,14602
11840,BEL,2008,125,male2y,male,2cy,GS 07103,177,14602
11841,BEL,2008,125,male2y,male,2cy,GS 07106,214,14602
11842,BEL,2008,125,male2y,male,2cy,GS 07111,173,14602
11843,BEL,2008,125,male2y,male,2cy,GS 07121,203,14602
11844,BEL,2008,125,male2y,male,2cy,GS 07128,171,14602
11856,BEL,2008,125,malead,male,adult,GS 07061,239,14602
11846,BEL,2008,125,male2y,male,2cy,GS 07109,199,14602
11873,BEL,2008,125,malead,male,adult,GS 07087,226,14602
11848,BEL,2008,125,malead,male,adult,GS 07078,228,14602
11849,BEL,2008,125,malead,male,adult,GS 07081,218,14602
11850,BEL,2008,125,malead,male,adult,GS 07119,216,14602
11851,BEL,2008,125,malead,male,adult,GS 07134,190,14602
11852,BEL,2008,125,malead,male,adult,GS 07138,216,14602
11853,BEL,2008,125,malead,male,adult,GS 07057,225,14602
11845,BEL,2008,125,female,female,2cy,HS 04439,121.3,14602
11901,BEL,2008,125,malead,male,adult,GS 07123,204,14602
11893,BEL,2008,125,malead,male,adult,GS 07113,228,14602
11894,BEL,2008,125,malead,male,adult,GS 07114,204,14602
11895,BEL,2008,125,malead,male,adult,GS 07115,235,14602
11896,BEL,2008,125,malead,male,adult,GS 07116,248,14602
11897,BEL,2008,125,malead,male,adult,GS 07117,219,14602
11898,BEL,2008,125,malead,male,adult,GS 07118,220,14602
11871,BEL,2008,125,malead,male,adult,GS 07085,262,14602
11900,BEL,2008,125,malead,male,adult,GS 07122,222,14602
11890,BEL,2008,125,malead,male,adult,GS 07108,220,14602
11627,BEL,2008,123,female,female,adult,HS 04231,102.9,14602
11386,BEL,2008,122,malead,male,adult,GS 06613,256,14602
11905,BEL,2008,125,malead,male,adult,GS 07127,214,14602
11904,BEL,2008,125,malead,male,adult,GS 07126,263,14602
11902,BEL,2008,125,male2y,male,2cy,GS 07124,200,14602
11903,BEL,2008,125,malead,male,adult,GS 07125,229,14602
11899,BEL,2008,125,malead,male,adult,GS 07120,247,14602
11881,BEL,2008,125,malead,male,adult,GS 07097,254,14602
11837,BEL,2008,125,male2y,male,2cy,GS 07071,207,14602
11874,BEL,2008,125,malead,male,adult,GS 07088,226,14602
11875,BEL,2008,125,malead,male,adult,GS 07089,239,14602
11876,BEL,2008,125,malead,male,adult,GS 07090,215,14602
11877,BEL,2008,125,malead,male,adult,GS 07092,216,14602
11878,BEL,2008,125,malead,male,adult,GS 07094,246,14602
11892,BEL,2008,125,malead,male,adult,GS 07112,253,14602
11880,BEL,2008,125,malead,male,adult,GS 07096,181,14602
11891,BEL,2008,125,malead,male,adult,GS 07110,210,14602
11883,BEL,2008,125,malead,male,adult,GS 07099,207,14602
11885,BEL,2008,125,malead,male,adult,GS 07101,189,14602
11886,BEL,2008,125,malead,male,adult,GS 07102,247,14602
11887,BEL,2008,125,malead,male,adult,GS 07104,265,14602
11888,BEL,2008,125,malead,male,adult,GS 07105,234,14602
11889,BEL,2008,125,malead,male,adult,GS 07107,167,14602
11872,BEL,2008,125,malead,male,adult,GS 07086,220,14602
11879,BEL,2008,125,malead,male,adult,GS 07095,235,14602
11794,BEL,2008,124,female,female,adult,HS 04323,124.5,14602
11839,BEL,2008,125,male2y,male,2cy,GS 07093,180,14602
11787,BEL,2008,124,female,female,adult,HS 04316,117.5,14602
11788,BEL,2008,124,female,female,adult,HS 04317,136.2,14602
11789,BEL,2008,124,female,female,adult,HS 04318,116.8,14602
11790,BEL,2008,124,female,female,adult,HS 04319,134.5,14602
11791,BEL,2008,124,female,female,adult,HS 04320,137.5,14602
11785,BEL,2008,124,female,female,adult,HS 04314,124.9,14602
11793,BEL,2008,124,female,female,adult,HS 04322,125.7,14602
11784,BEL,2008,124,female,female,adult,HS 04313,121.7,14602
11795,BEL,2008,124,female,female,adult,HS 04324,126.5,14602
11796,BEL,2008,124,female,female,adult,HS 04325,107.4,14602
11797,BEL,2008,124,female,female,adult,HS 04326,113.6,14602
11798,BEL,2008,124,female,female,adult,HS 04327,108.1,14602
11799,BEL,2008,124,female,female,adult,HS 04328,104.8,14602
11800,BEL,2008,124,female,female,adult,HS 04329,110.7,14602
11792,BEL,2008,124,female,female,adult,HS 04321,123.5,14602
11777,BEL,2008,124,female,female,adult,HS 04306,120.7,14602
11769,BEL,2008,124,female,female,adult,HS 04297,107.7,14602
11770,BEL,2008,124,female,female,adult,HS 04298,104.8,14602
11771,BEL,2008,124,female,female,adult,HS 04299,104.9,14602
11772,BEL,2008,124,female,female,adult,HS 04300,126.1,14602
11773,BEL,2008,124,female,female,adult,HS 04301,122.6,14602
11774,BEL,2008,124,female,female,adult,HS 04302,126.9,14602
11786,BEL,2008,124,female,female,adult,HS 04315,106.1,14602
11776,BEL,2008,124,female,female,adult,HS 04305,113.5,14602
11803,BEL,2008,124,female,female,adult,HS 04332,127.7,14602
11778,BEL,2008,124,female,female,adult,HS 04307,122.6,14602
11779,BEL,2008,124,female,female,adult,HS 04308,98.5,14602
11780,BEL,2008,124,female,female,adult,HS 04309,105.9,14602
11781,BEL,2008,124,female,female,adult,HS 04310,114.2,14602
11782,BEL,2008,124,female,female,adult,HS 04311,111.8,14602
11783,BEL,2008,124,female,female,adult,HS 04312,98.1,14602
11775,BEL,2008,124,female,female,adult,HS 04303,102.8,14602
11830,BEL,2008,125,male2y,male,2cy,GS 07056,205,14602
11821,BEL,2008,124,female,female,adult,HS 04351,116.7,14602
11822,BEL,2008,124,female,female,adult,HS 04352,120.7,14602
11823,BEL,2008,124,female,female,2cy,HS 04353,115.5,14602
11824,BEL,2008,124,female,female,adult,HS 04354,119.6,14602
11825,BEL,2008,124,female,female,adult,HS 04355,126.7,14602
11826,BEL,2008,124,female,female,adult,HS 04356,141,14602
11801,BEL,2008,124,female,female,adult,HS 04330,107,14602
11829,BEL,2008,125,male2y,male,2cy,GS 07055,213,14602
11818,BEL,2008,124,female,female,adult,HS 04348,132.5,14602
11831,BEL,2008,125,male2y,male,2cy,GS 07059,196,14602
11832,BEL,2008,125,male2y,male,2cy,GS 07062,184,14602
11833,BEL,2008,125,male2y,male,2cy,GS 07064,177,14602
11834,BEL,2008,125,male2y,male,2cy,GS 07065,210,14602
11835,BEL,2008,125,male2y,male,2cy,GS 07066,190,14602
11836,BEL,2008,125,male2y,male,2cy,GS 07067,210,14602
11828,BEL,2008,125,male2y,male,2cy,GS 07054,196,14602
11811,BEL,2008,124,female,female,adult,HS 04341,127.9,14602
11768,BEL,2008,124,female,female,adult,HS 04296,110.8,14602
11804,BEL,2008,124,female,female,adult,HS 04333,125.3,14602
11805,BEL,2008,124,female,female,adult,HS 04334,113.9,14602
11806,BEL,2008,124,female,female,adult,HS 04335,106.9,14602
11807,BEL,2008,124,female,female,adult,HS 04337,115,14602
11808,BEL,2008,124,female,female,adult,HS 04338,130.3,14602
11820,BEL,2008,124,female,female,adult,HS 04350,131.4,14602
11810,BEL,2008,124,female,female,adult,HS 04340,110.1,14602
11819,BEL,2008,124,female,female,adult,HS 04349,106.5,14602
11812,BEL,2008,124,female,female,adult,HS 04342,92,14602
11813,BEL,2008,124,female,female,adult,HS 04343,119.4,14602
11814,BEL,2008,124,female,female,adult,HS 04344,107.4,14602
11815,BEL,2008,124,female,female,adult,HS 04345,113,14602
11816,BEL,2008,124,female,female,adult,HS 04346,112.4,14602
11817,BEL,2008,124,female,female,adult,HS 04347,101.2,14602
11802,BEL,2008,124,female,female,adult,HS 04331,106.6,14602
11809,BEL,2008,124,female,female,adult,HS 04339,135.5,14602
11442,BEL,2008,122,female,female,adult,HS 04108,111.2,14602
11416,BEL,2008,122,female,female,adult,HS 04081,111.4,14602
11435,BEL,2008,122,female,female,adult,HS 04101,118.8,14602
11436,BEL,2008,122,female,female,adult,HS 04102,128.3,14602
11437,BEL,2008,122,female,female,adult,HS 04103,119.2,14602
11438,BEL,2008,122,female,female,adult,HS 04104,117.5,14602
11439,BEL,2008,122,female,female,adult,HS 04105,119.3,14602
11433,BEL,2008,122,female,female,adult,HS 04099,116.2,14602
11441,BEL,2008,122,female,female,adult,HS 04107,108.2,14602
11432,BEL,2008,122,female,female,adult,HS 04098,125.6,14602
11443,BEL,2008,122,female,female,adult,HS 04109,120.3,14602
11444,BEL,2008,122,female,female,adult,HS 04110,107.6,14602
11445,BEL,2008,122,female,female,adult,HS 04112,135.8,14602
11446,BEL,2008,122,female,female,adult,HS 04113,109.3,14602
11447,BEL,2008,122,female,female,adult,HS 04114,131.1,14602
11448,BEL,2008,122,female,female,adult,HS 04115,106.2,14602
11440,BEL,2008,122,female,female,adult,HS 04106,122.9,14602
11425,BEL,2008,122,female,female,adult,HS 04091,114.5,14602
11389,BEL,2008,122,malead,male,adult,GS 06192,241,14602
11418,BEL,2008,122,female,female,adult,HS 04083,126.4,14602
11419,BEL,2008,122,female,female,adult,HS 04084,114.6,14602
11420,BEL,2008,122,female,female,adult,HS 04085,122.4,14602
11421,BEL,2008,122,female,female,adult,HS 04086,127.1,14602
11422,BEL,2008,122,female,female,adult,HS 04087,113.9,14602
11434,BEL,2008,122,female,female,adult,HS 04100,103.2,14602
11424,BEL,2008,122,female,female,adult,HS 04090,118.3,14602
11451,BEL,2008,122,female,female,adult,HS 04118,118.5,14602
11426,BEL,2008,122,female,female,adult,HS 04092,132.7,14602
11427,BEL,2008,122,female,female,adult,HS 04093,130.5,14602
11428,BEL,2008,122,female,female,adult,HS 04094,114.6,14602
11429,BEL,2008,122,female,female,adult,HS 04095,112.8,14602
11430,BEL,2008,122,female,female,adult,HS 04096,115,14602
11431,BEL,2008,122,female,female,adult,HS 04097,118.8,14602
11423,BEL,2008,122,female,female,adult,HS 04089,116.4,14602
11477,BEL,2008,122,female,female,adult,HS 04145,109.4,14602
11469,BEL,2008,122,female,female,2cy,HS 04137,125.4,14602
11470,BEL,2008,122,female,female,adult,HS 04138,113.9,14602
11471,BEL,2008,122,female,female,adult,HS 04139,127.1,14602
11472,BEL,2008,122,female,female,adult,HS 04140,102.7,14602
11473,BEL,2008,122,female,female,adult,HS 04141,122.4,14602
11474,BEL,2008,122,female,female,adult,HS 04142,138.8,14602
11449,BEL,2008,122,female,female,adult,HS 04116,121.3,14602
11476,BEL,2008,122,female,female,adult,HS 04144,124.6,14602
11466,BEL,2008,122,female,female,adult,HS 04134,115.7,14602
11478,BEL,2008,122,female,female,adult,HS 04147,126.1,14602
11479,BEL,2008,122,female,female,adult,HS 04148,131.6,14602
11480,BEL,2008,122,female,female,adult,HS 04149,127.4,14602
11481,BEL,2008,122,female,female,adult,HS 04151,121.8,14602
11482,BEL,2008,122,female,female,adult,HS 04152,117.8,14602
11483,BEL,2008,122,female,female,adult,HS 04153,114.3,14602
11475,BEL,2008,122,female,female,adult,HS 04143,120.6,14602
11459,BEL,2008,122,female,female,adult,HS 04126,120.4,14602
11415,BEL,2008,122,female,female,adult,HS 04079,112.9,14602
11452,BEL,2008,122,female,female,adult,HS 04119,133.3,14602
11453,BEL,2008,122,female,female,adult,HS 04120,124.2,14602
11454,BEL,2008,122,female,female,adult,HS 04121,123.8,14602
11455,BEL,2008,122,female,female,adult,HS 04122,138.9,14602
11456,BEL,2008,122,female,female,adult,HS 04123,139.8,14602
11468,BEL,2008,122,female,female,adult,HS 04136,111.9,14602
11458,BEL,2008,122,female,female,adult,HS 04125,130.9,14602
11467,BEL,2008,122,female,female,adult,HS 04135,130,14602
11460,BEL,2008,122,female,female,adult,HS 04127,127.3,14602
11461,BEL,2008,122,female,female,adult,HS 04128,131.8,14602
11462,BEL,2008,122,female,female,2cy,HS 04129,118.4,14602
11463,BEL,2008,122,female,female,adult,HS 04131,121.3,14602
11464,BEL,2008,122,female,female,adult,HS 04132,119.2,14602
11465,BEL,2008,122,female,female,adult,HS 04133,126.7,14602
11450,BEL,2008,122,female,female,adult,HS 04117,113.9,14602
11457,BEL,2008,122,female,female,adult,HS 04124,132.6,14602
11370,BEL,2008,122,malead,male,adult,GS 06594,249,14602
11417,BEL,2008,122,female,female,adult,HS 04082,126.1,14602
11363,BEL,2008,122,malead,male,adult,GS 06586,232,14602
11364,BEL,2008,122,malead,male,adult,GS 06587,228,14602
11365,BEL,2008,122,malead,male,adult,GS 06588,260,14602
11366,BEL,2008,122,malead,male,adult,GS 06590,264,14602
11367,BEL,2008,122,malead,male,adult,GS 06591,207,14602
11361,BEL,2008,122,malead,male,adult,GS 06584,190,14602
11369,BEL,2008,122,malead,male,adult,GS 06593,221,14602
11360,BEL,2008,122,malead,male,adult,GS 06583,233,14602
11371,BEL,2008,122,malead,male,adult,GS 06595,243,14602
11372,BEL,2008,122,malead,male,adult,GS 06596,218,14602
11373,BEL,2008,122,malead,male,adult,GS 06597,256,14602
11374,BEL,2008,122,malead,male,adult,GS 06598,250,14602
11375,BEL,2008,122,malead,male,adult,GS 06599,224,14602
11376,BEL,2008,122,malead,male,adult,GS 06601,249,14602
11368,BEL,2008,122,malead,male,adult,GS 06592,230,14602
11353,BEL,2008,122,malead,male,adult,GS 06576,221,14602
11348,BEL,2008,122,malead,male,adult,GS 06571,236,14602
11347,BEL,2008,122,malead,male,adult,GS 06570,218,14602
6323,NL,2008,109,malead,male,adult,1509627,207,14602
11906,BEL,2008,125,malead,male,adult,GS 07129,222,14602
11349,BEL,2008,122,malead,male,adult,GS 06572,189,14602
11350,BEL,2008,122,malead,male,adult,GS 06573,215,14602
11362,BEL,2008,122,malead,male,adult,GS 06585,237,14602
11352,BEL,2008,122,malead,male,adult,GS 06575,270,14602
11379,BEL,2008,122,malead,male,adult,GS 06604,237,14602
11354,BEL,2008,122,malead,male,adult,GS 06577,196,14602
11355,BEL,2008,122,malead,male,adult,GS 06578,209,14602
11356,BEL,2008,122,malead,male,adult,GS 06579,248,14602
11357,BEL,2008,122,malead,male,adult,GS 06580,232,14602
11358,BEL,2008,122,malead,male,adult,GS 06581,264,14602
11359,BEL,2008,122,malead,male,adult,GS 06582,234,14602
11351,BEL,2008,122,malead,male,adult,GS 06574,246,14602
11408,BEL,2008,122,female,female,adult,HS 04072,123.8,14602
11400,BEL,2008,122,female,female,adult,HS 04064,118.1,14602
11401,BEL,2008,122,female,female,adult,HS 04065,107.2,14602
11402,BEL,2008,122,female,female,adult,HS 04066,118.5,14602
11403,BEL,2008,122,female,female,adult,HS 04067,105.8,14602
